"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-08","0.00","0.0","0.0","70","85","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-09","0.00","0.0","0.0","74","88","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-10","0.00","0.0","0.0","75","90","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-11","0.00","0.0","0.0","78","94","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-12","0.00","0.0","0.0","80","98","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-13","0.00","0.0","0.0","81","96","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-14","0.00","0.0","0.0","78","94","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-15","0.00","0.0","0.0","70","79","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-16","0.00","0.0","0.0","66","81","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-17","0.00","0.0","0.0","71","85","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-18","0.00","0.0","0.0","72","88","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-19","0.00","0.0","0.0","72","83","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-20","0.00","0.0","0.0","63","72","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-21","0.00","0.0","0.0","62","74","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-22","0.00","0.0","0.0","63","77","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-23","0.00","0.0","0.0","68","81","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-24","0.00","0.0","0.0","72","89","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-25","0.00","0.0","0.0","77","89","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-26","0.00","0.0","0.0","74","90","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-27","0.00","0.0","0.0","76","90","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-28","0.00","0.0","0.0","75","90","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-29","0.00","0.0","0.0","76","90","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-30","0.00","0.0","0.0","76","93","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-31","0.00","0.0","0.0","86","101","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-01","0.00","0.0","0.0","89","104","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-02","0.00","0.0","0.0","89","104","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-03","0.00","0.0","0.0","87","102","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-04","0.00","0.0","0.0","87","101","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-05","0.00","0.0","0.0","84","99","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-06","0.00","0.0","0.0","83","95","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-07","0.00","0.0","0.0","75","84","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-08","0.00","0.0","0.0","68","79","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-09","0.00","0.0","0.0","67","77","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-10","0.00","0.0","0.0","65","79","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-11","0.00","0.0","0.0","69","84","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-12","0.00","0.0","0.0","74","91","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-13","0.00","0.0","0.0","81","96","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-14","0.00","0.0","0.0","79","92","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-15","0.00","0.0","0.0","78","92","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-16","0.00","0.0","0.0","80","96","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-17","0.00","0.0","0.0","86","105","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-18","0.00","0.0","0.0","94","111","79"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-19","0.00","0.0","0.0","95","111","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-20","0.00","0.0","0.0","92","108","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-21","0.00","0.0","0.0","89","104","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-22","0.00","0.0","0.0","83","96","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-23","0.00","0.0","0.0","80","96","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-24","0.00","0.0","0.0","80","92","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-25","0.00","0.0","0.0","79","95","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-26","0.00","0.0","0.0","85","100","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-27","0.00","0.0","0.0","92","107","79"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-28","0.00","0.0","0.0","88","102","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-29","0.00","0.0","0.0","87","104","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-06-30","0.00","0.0","0.0","92","104","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-01","0.00","0.0","0.0","87","100","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-02","0.00","0.0","0.0","86","101","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-03","0.00","0.0","0.0","87","100","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-04","0.00","0.0","0.0","86","101","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-05","0.00","0.0","0.0","84","100","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-06","0.00","0.0","0.0","85","99","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-07","0.00","0.0","0.0","84","100","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-08","0.00","0.0","0.0","88","106","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-09","0.00","0.0","0.0","94","111","81"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-10","0.00","0.0","0.0","96","111","81"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-11","0.00","0.0","0.0","105","114","83"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-12","0.00","0.0","0.0","94","108","77"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-13","0.00","0.0","0.0","90","105","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-14","0.00","0.0","0.0","86","101","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-15","0.00","0.0","0.0","87","100","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-16","0.00","0.0","0.0","84","99","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-17","0.00","0.0","0.0","86","102","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-18","0.00","0.0","0.0","88","99","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-19","0.00","0.0","0.0","90","106","79"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-20","0.00","0.0","0.0","90","104","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-21","0.00","0.0","0.0","86","102","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-22","0.00","0.0","0.0","88","104","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-23","0.00","0.0","0.0","87","103","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-24","0.00","0.0","0.0","88","103","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-25","0.00","0.0","0.0","89","103","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-26","0.00","0.0","0.0","88","98","79"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-27","0.00","0.0","0.0","88","104","77"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-28","0.00","0.0","0.0","87","102","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-29","0.00","0.0","0.0","90","106","77"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-30","0.00","0.0","0.0","93","107","81"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-07-31","0.00","0.0","0.0","91","103","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-01","0.00","0.0","0.0","88","107","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-02","0.00","0.0","0.0","87","102","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-03","0.00","0.0","0.0","86","104","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-04","0.00","0.0","0.0","89","107","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-05","0.00","0.0","0.0","85","100","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-06","0.00","0.0","0.0","82","97","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-07","0.00","0.0","0.0","84","100","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-08","0.00","0.0","0.0","85","102","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-09","0.00","0.0","0.0","86","102","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-10","0.00","0.0","0.0","88","105","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-11","0.00","0.0","0.0","91","106","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-12","0.00","0.0","0.0","91","105","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-13","0.00","0.0","0.0","89","104","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-14","0.00","0.0","0.0","88","102","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-15","0.00","0.0","0.0","91","103","79"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-16","0.00","0.0","0.0","92","103","81"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-17","0.00","0.0","0.0","89","103","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-18","0.00","0.0","0.0","80","90","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-19","0.00","0.0","0.0","76","85","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-20","0.00","0.0","0.0","78","91","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-21","0.00","0.0","0.0","79","93","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-22","0.00","0.0","0.0","74","91","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-23","0.00","0.0","0.0","79","94","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-24","0.00","0.0","0.0","80","96","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-25","0.00","0.0","0.0","80","96","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-26","0.00","0.0","0.0","82","98","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-27","0.00","0.0","0.0","82","99","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-28","0.00","0.0","0.0","85","104","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-29","0.00","0.0","0.0","88","106","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-30","0.00","0.0","0.0","89","107","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-08-31","0.00","0.0","0.0","89","103","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-01","0.00","0.0","0.0","80","94","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-02","0.00","0.0","0.0","75","91","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-03","0.00","0.0","0.0","76","94","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-04","0.00","0.0","0.0","80","97","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-05","0.00","0.0","0.0","83","101","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-06","0.00","0.0","0.0","86","104","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-07","0.00","0.0","0.0","89","106","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-08","0.00","0.0","0.0","88","104","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-09","0.00","0.0","0.0","90","107","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-10","0.00","0.0","0.0","89","98","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-11","0.00","0.0","0.0","83","97","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-12","0.00","0.0","0.0","83","99","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-13","0.00","0.0","0.0","84","99","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-14","0.00","0.0","0.0","84","100","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-15","0.00","0.0","0.0","83","97","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-16","0.00","0.0","0.0","79","94","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-17","0.00","0.0","0.0","76","91","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-18","0.00","0.0","0.0","75","87","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-19","0.00","0.0","0.0","73","85","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-20","0.00","0.0","0.0","71","88","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-21","0.00","0.0","0.0","77","94","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-22","0.00","0.0","0.0","80","100","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-23","0.00","0.0","0.0","81","92","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-24","0.00","0.0","0.0","80","92","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-25","0.00","0.0","0.0","80","91","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-26","0.00","0.0","0.0","76","87","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-27","0.00","0.0","0.0","72","87","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-28","0.00","0.0","0.0","70","78","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-29","0.00","0.0","0.0","67","81","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-09-30","0.00","0.0","0.0","71","87","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-01","0.00","0.0","0.0","74","92","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-02","0.00","0.0","0.0","74","93","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-03","0.00","0.0","0.0","74","87","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-04","0.00","0.0","0.0","72","90","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-05","0.00","0.0","0.0","75","87","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-06","0.00","0.0","0.0","72","85","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-07","0.00","0.0","0.0","69","81","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-08","0.40","0.0","0.0","64","67","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-09","0.00","0.0","0.0","59","72","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-10","0.00","0.0","0.0","63","76","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-11","0.00","0.0","0.0","63","70","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-12","0.00","0.0","0.0","58","68","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-13","0.00","0.0","0.0","58","73","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-14","0.00","0.0","0.0","60","75","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-15","0.00","0.0","0.0","64","82","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-16","0.00","0.0","0.0","67","84","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-17","0.00","0.0","0.0","68","83","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-18","0.01","0.0","0.0","61","65","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-19","0.00","0.0","0.0","57","70","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-20","0.00","0.0","0.0","63","76","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-21","0.00","0.0","0.0","69","82","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-22","0.00","0.0","0.0","67","72","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-23","0.00","0.0","0.0","62","71","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-24","0.00","0.0","0.0","64","71","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-25","0.86","0.0","0.0","63","68","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-26","0.00","0.0","0.0","54","67","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-27","0.00","0.0","0.0","58","70","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-28","0.00","0.0","0.0","63","76","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-29","0.00","0.0","0.0","65","78","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-30","0.00","0.0","0.0","66","75","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-10-31","0.00","0.0","0.0","62","68","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-01","0.00","0.0","0.0","62","70","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-02","0.00","0.0","0.0","65","75","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-03","0.00","0.0","0.0","64","75","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-04","0.00","0.0","0.0","64","73","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-05","0.00","0.0","0.0","61","73","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-06","0.00","0.0","0.0","61","71","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-07","0.00","0.0","0.0","58","67","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-08","0.04","0.0","0.0","54","65","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-09","0.26","0.0","0.0","60","65","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-10","0.00","0.0","0.0","55","62","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-11","0.00","0.0","0.0","56","63","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-12","0.00","0.0","0.0","56","69","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-13","0.00","0.0","0.0","57","64","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-14","0.00","0.0","0.0","56","66","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-15","0.00","0.0","0.0","57","64","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-16","0.00","0.0","0.0","56","59","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-17","0.00","0.0","0.0","58","64","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-18","0.00","0.0","0.0","54","66","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-19","0.00","0.0","0.0","56","64","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-20","0.00","0.0","0.0","56","60","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-21","0.00","0.0","0.0","53","67","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-22","0.00","0.0","0.0","51","61","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-23","0.00","0.0","0.0","49","61","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-24","0.00","0.0","0.0","51","62","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-25","0.00","0.0","0.0","50","66","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-26","0.00","0.0","0.0","50","64","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-27","0.00","0.0","0.0","52","67","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-28","0.00","0.0","0.0","53","70","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-29","0.00","0.0","0.0","54","70","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-11-30","0.00","0.0","0.0","55","71","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-01","0.00","0.0","0.0","56","73","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-02","0.00","0.0","0.0","56","73","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-03","0.00","0.0","0.0","56","70","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-04","0.00","0.0","0.0","50","54","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-05","0.00","0.0","0.0","49","50","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-06","0.00","0.0","0.0","47","48","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-07","0.00","0.0","0.0","48","54","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-08","0.00","0.0","0.0","47","62","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-09","0.41","0.0","0.0","53","54","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-10","0.00","0.0","0.0","48","56","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-11","0.00","0.0","0.0","47","57","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-12","0.00","0.0","0.0","47","58","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-13","0.26","0.0","0.0","54","56","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-14","1.03","0.0","0.0","49","53","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-15","0.00","0.0","0.0","42","51","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-16","0.07","0.0","0.0","48","54","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-17","0.00","0.0","0.0","46","50","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-18","0.00","0.0","0.0","47","50","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-19","0.00","0.0","0.0","42","58","33"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-20","0.00","0.0","0.0","42","42","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-21","0.00","0.0","0.0","41","48","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-22","0.40","0.0","0.0","43","53","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-23","0.75","0.0","0.0","53","58","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-24","0.05","0.0","0.0","55","62","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-25","0.16","0.0","0.0","49","56","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-26","0.00","0.0","0.0","48","54","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-27","0.29","0.0","0.0","47","49","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-28","0.01","0.0","0.0","44","47","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-29","0.21","0.0","0.0","44","52","38"
